timestamp,node_id,fcnt,sf,toa_teorico_ms,rssi,snr,delta_t_ms,observation
2026-05-28T14:52:11.071187510+00:00,4,73,10,616.448,-23,7.75,8521.9,normal
2026-05-28T14:52:32.876194131+00:00,1,89,10,616.448,-15,12.0,21805.0,normal
2026-05-28T14:52:47.393815764+00:00,4,74,10,616.448,-27,10.25,14517.6,normal
2026-05-28T14:53:03.208019952+00:00,1,90,10,616.448,-13,11.25,15814.2,normal
2026-05-28T14:53:23.738104169+00:00,4,75,10,616.448,-27,12.5,20530.1,normal
2026-05-28T14:53:33.546517523+00:00,1,91,10,616.448,-12,11.75,9808.4,normal
2026-05-28T14:54:00.062563515+00:00,4,76,10,616.448,-29,9.75,26516.0,normal
2026-05-28T14:54:03.875163203+00:00,1,92,10,616.448,-13,9.0,3812.6,normal
2026-05-28T14:54:34.201751116+00:00,1,93,10,616.448,-12,10.25,30326.6,normal
2026-05-28T14:54:36.394536114+00:00,4,77,10,616.448,-27,12.25,2192.8,potencial_colisao
2026-05-28T14:55:04.544537482+00:00,1,94,10,616.448,-15,9.25,28150.0,normal
2026-05-28T14:55:12.723826133+00:00,4,78,10,616.448,-25,10.5,8179.3,normal
2026-05-28T14:55:34.882014633+00:00,1,95,10,616.448,-11,10.0,22158.2,normal
2026-05-28T14:55:49.053046726+00:00,4,79,10,616.448,-28,11.75,14171.0,normal
2026-05-28T14:56:05.197939661+00:00,1,96,10,616.448,-13,8.5,16144.9,normal
2026-05-28T14:56:25.394896166+00:00,4,80,10,616.448,-27,12.5,20197.0,normal
2026-05-28T14:56:35.540429985+00:00,1,97,10,616.448,-11,10.75,10145.5,normal
2026-05-28T14:57:01.719923534+00:00,4,81,10,616.448,-27,11.75,26179.5,normal
2026-05-28T14:57:05.869413687+00:00,1,98,10,616.448,-10,8.25,4149.5,normal
2026-05-28T14:57:36.205683350+00:00,1,99,10,616.448,-11,9.0,30336.3,normal
2026-05-28T14:58:06.539748796+00:00,1,100,10,616.448,-12,10.25,30334.1,normal
2026-05-28T14:58:15.520098633+00:00,4,83,10,616.448,-20,10.5,8980.4,normal
2026-05-28T14:58:36.871195457+00:00,1,101,10,616.448,-11,11.0,21351.1,normal
2026-05-28T14:58:51.854402530+00:00,4,84,10,616.448,-27,7.25,14983.2,normal
2026-05-28T14:59:07.201546624+00:00,1,102,10,616.448,-13,11.0,15347.1,normal
2026-05-28T14:59:37.529251230+00:00,1,103,10,616.448,-11,15.0,30327.7,normal
2026-05-28T15:00:05.688527053+00:00,4,86,10,616.448,-26,12.5,28159.3,normal
2026-05-28T15:00:07.856407411+00:00,1,104,10,616.448,-12,10.5,2167.9,potencial_colisao
2026-05-28T15:00:38.200738802+00:00,1,105,10,616.448,-12,9.25,30344.3,normal
2026-05-28T15:00:41.986307652+00:00,4,87,10,616.448,-27,13.25,3785.6,normal
