timestamp;node_id;session_id;f_cnt;collisions_detected
2026-06-09T10:26:46.355022262+00:00;1;1;204;1
2026-06-09T10:27:05.864943794+00:00;4;1;171;1
2026-06-09T10:27:19.950087764+00:00;1;1;211;1
2026-06-09T10:27:23.880336174+00:00;4;1;174;1
2026-06-09T10:27:36.486966389+00:00;3;1;185;1
2026-06-09T10:27:42.865550758+00:00;2;1;201;1
2026-06-09T10:27:53.546903268+00:00;1;1;218;2
2026-06-09T10:28:27.149225743+00:00;1;1;225;1
2026-06-09T10:28:41.871745268+00:00;4;1;187;1
2026-06-09T10:28:51.154753477+00:00;1;1;230;1
2026-06-09T10:28:55.667802989+00:00;2;1;215;1
2026-06-09T10:29:00.484642606+00:00;3;1;200;1
2026-06-09T10:29:05.731326113+00:00;1;1;233;1
2026-06-09T10:29:34.358634642+00:00;1;1;239;1
2026-06-09T10:29:53.556709282+00:00;1;1;243;1
2026-06-09T10:29:59.879218349+00:00;4;1;200;1
2026-06-09T10:30:07.958371852+00:00;1;1;246;1
2026-06-09T10:30:08.464059704+00:00;2;1;229;1
2026-06-09T10:30:24.493393795+00:00;3;1;215;1
2026-06-09T10:30:41.553702815+00:00;1;1;253;1
2026-06-09T10:30:55.970091708+00:00;1;1;256;1
2026-06-09T10:31:14.964848995+00:00;3;1;224;1
2026-06-09T10:31:17.883308861+00:00;4;1;213;1
2026-06-09T10:31:21.268985810+00:00;2;1;243;1
2026-06-09T10:31:39.167056846+00:00;1;1;265;1
2026-06-09T10:31:48.501205523+00:00;3;1;230;1
2026-06-09T10:31:58.372336164+00:00;1;1;269;1
2026-06-09T10:32:16.502764904+00:00;3;1;235;1
2026-06-09T10:32:17.885422279+00:00;4;1;223;1
2026-06-09T10:32:22.359470224+00:00;1;1;274;1
2026-06-09T10:32:34.072197320+00:00;2;1;257;1
2026-06-09T10:32:49.671436533+00:00;2;1;260;1
2026-06-09T10:33:00.772969715+00:00;1;1;282;2
2026-06-09T10:33:18.106474563+00:00;3;1;246;2
2026-06-09T10:33:29.570365015+00:00;1;1;288;1
2026-06-09T10:33:46.874716106+00:00;2;1;271;1
2026-06-09T10:33:53.889922368+00:00;4;1;239;1
