timestamp,node_id,session_id,f_cnt,collisions_detected
2026-05-29T04:43:01.470749111+00:00,1,1,1265,1
2026-05-29T04:49:00.696634245+00:00,4,1,1062,1
2026-05-29T04:49:02.755744745+00:00,2,1,1198,1
2026-05-29T04:49:53.726745940+00:00,1,1,1279,1
2026-05-29T04:50:49.184687958+00:00,3,1,1131,1
2026-05-29T04:52:21.936021520+00:00,1,1,1284,1
2026-05-29T04:55:19.497206275+00:00,1,1,1290,1
2026-05-29T04:56:57.415134114+00:00,3,1,1142,1
2026-05-29T05:03:41.675713889+00:00,2,1,1226,1
2026-05-29T05:06:37.297633029+00:00,1,1,1313,1
2026-05-29T05:12:04.581378989+00:00,2,1,1242,1
2026-05-29T05:14:11.468490803+00:00,2,1,1246,1
2026-05-29T05:18:22.876939513+00:00,1,1,1337,1
2026-05-29T05:21:25.713110135+00:00,3,1,1186,1
2026-05-29T05:26:45.056287754+00:00,2,1,1270,1
2026-05-29T05:27:14.008998110+00:00,1,1,1355,2
2026-05-29T05:27:54.347887272+00:00,4,1,1128,1
2026-05-29T05:29:47.249336358+00:00,3,1,1201,1
2026-05-29T05:32:38.558086865+00:00,4,1,1136,1
2026-05-29T05:35:07.973957069+00:00,2,1,1286,1
2026-05-29T05:36:43.520113814+00:00,2,1,1289,1
2026-05-29T05:39:15.501050323+00:00,3,1,1218,1
