timestamp,node_id,fcnt,sf,toa_teorico_ms,rssi,snr,delta_t_ms,observation
2026-05-28T18:31:14.853585597+00:00,3,18,7,97.536,-15,9.75,1582.6,potencial_colisao
2026-05-28T18:31:18.691631058+00:00,4,15,7,97.536,-10,8.0,3838.0,normal
2026-05-28T18:31:41.873516331+00:00,1,18,7,97.536,-19,9.75,23181.9,normal
2026-05-28T18:31:44.603168394+00:00,2,19,7,97.536,-23,10.5,2729.7,potencial_colisao
2026-05-28T18:31:48.197233904+00:00,3,19,7,97.536,-15,10.25,3594.1,normal
2026-05-28T18:31:54.026946064+00:00,4,16,7,97.536,-17,11.25,5829.7,normal
2026-05-28T18:32:11.211032601+00:00,1,19,7,97.536,-21,10.0,17184.1,normal
2026-05-28T18:32:15.931858845+00:00,2,20,7,97.536,-25,10.5,4720.8,normal
2026-05-28T18:32:21.539497779+00:00,3,20,7,97.536,-13,10.0,5607.6,normal
2026-05-28T18:32:29.381207486+00:00,4,17,7,97.536,-11,7.25,7841.7,normal
2026-05-28T18:32:40.557757089+00:00,1,20,7,97.536,-19,7.5,11176.6,normal
2026-05-28T18:32:47.292301538+00:00,2,21,7,97.536,-25,10.5,6734.5,normal
2026-05-28T18:32:54.884059245+00:00,3,21,7,97.536,-13,10.0,7591.8,normal
2026-05-28T18:33:04.725905314+00:00,4,18,7,97.536,-11,10.0,9841.8,normal
2026-05-28T18:33:09.900262400+00:00,1,21,7,97.536,-21,9.25,5174.4,normal
2026-05-28T18:33:18.621177519+00:00,2,22,7,97.536,-23,7.75,8720.9,normal
2026-05-28T18:33:28.387921990+00:00,3,22,7,97.536,-17,10.25,9766.7,normal
2026-05-28T18:33:39.216396587+00:00,1,22,7,97.536,-21,10.0,10828.5,normal
2026-05-28T18:33:40.035083588+00:00,4,19,7,97.536,-10,7.5,818.7,potencial_colisao
2026-05-28T18:33:49.940273802+00:00,2,23,7,97.536,-23,9.0,9905.2,normal
2026-05-28T18:34:03.108025774+00:00,3,23,7,97.536,-13,10.0,13167.8,normal
2026-05-28T18:34:08.552286887+00:00,1,23,7,97.536,-22,9.0,5444.3,normal
2026-05-28T18:34:15.371649755+00:00,4,20,7,97.536,-12,10.25,6819.4,normal
2026-05-28T18:34:21.271788235+00:00,2,24,7,97.536,-25,11.25,5900.1,normal
2026-05-28T18:34:36.428049552+00:00,3,24,7,97.536,-13,9.5,15156.3,normal
2026-05-28T18:34:37.885178047+00:00,1,24,7,97.536,-24,10.75,1457.1,potencial_colisao
2026-05-28T18:34:50.705502833+00:00,4,21,7,97.536,-11,8.0,12820.3,normal
2026-05-28T18:34:52.613413779+00:00,2,25,7,97.536,-23,9.5,1907.9,potencial_colisao
2026-05-28T18:35:07.259464110+00:00,1,25,7,97.536,-21,7.75,14646.1,normal
2026-05-28T18:35:09.748104165+00:00,3,25,7,97.536,-13,9.75,2488.6,potencial_colisao
2026-05-28T18:35:23.935757463+00:00,2,26,7,97.536,-20,9.5,14187.7,normal
2026-05-28T18:35:26.034709562+00:00,4,22,7,97.536,-11,9.25,2099.0,potencial_colisao
2026-05-28T18:35:36.544614402+00:00,1,26,7,97.536,-21,9.75,10509.9,normal
2026-05-28T18:35:43.082787288+00:00,3,26,7,97.536,-13,9.25,6538.2,normal
2026-05-28T18:35:55.267232807+00:00,2,27,7,97.536,-23,7.5,12184.4,normal
2026-05-28T18:36:01.363856866+00:00,4,23,7,97.536,-12,9.25,6096.6,normal
2026-05-28T18:36:05.887200487+00:00,1,27,7,97.536,-19,7.5,4523.3,normal
2026-05-28T18:36:16.424332164+00:00,3,27,7,97.536,-15,10.25,10537.1,normal
2026-05-28T18:36:26.615951948+00:00,2,28,7,97.536,-21,7.5,10191.6,normal
2026-05-28T18:36:35.215796576+00:00,1,28,7,97.536,-19,6.75,8599.8,normal
2026-05-28T18:36:36.706685014+00:00,4,24,7,97.536,-10,7.5,1490.9,potencial_colisao
2026-05-28T18:36:49.753523247+00:00,3,28,7,97.536,-15,10.5,13046.8,normal
2026-05-28T18:36:57.947641020+00:00,2,29,7,97.536,-24,10.25,8194.1,normal
2026-05-28T18:37:04.551002118+00:00,1,29,7,97.536,-19,9.25,6603.4,normal
2026-05-28T18:37:12.047818158+00:00,4,25,7,97.536,-13,9.25,7496.8,normal
