timestamp;node_id;fcnt;sf;toa_teorico_ms;rssi;snr;frequency_mhz;delta_t_ms;observation;potential_collision
2026-06-09T06:31:22.544422958+00:00;2;18;7;97.536;-62;13.2;867.9;55.9;normal;False
2026-06-09T06:31:22.713608036+00:00;4;22;7;97.536;-55;11.0;867.5;169.2;normal;False
2026-06-09T06:31:28.296144842+00:00;1;18;7;97.536;-54;14.0;868.1;5582.5;normal;False
2026-06-09T06:31:28.729011291+00:00;2;20;7;97.536;-58;13.5;868.1;432.9;normal;False
2026-06-09T06:31:29.088669968+00:00;3;23;7;97.536;-41;14.0;867.1;359.7;normal;False
2026-06-09T06:31:30.935454267+00:00;1;19;7;97.536;-59;14.2;867.7;1846.8;normal;False
2026-06-09T06:31:31.790233475+00:00;2;21;7;97.536;-56;13.8;867.7;854.8;normal;False
2026-06-09T06:31:32.397527130+00:00;3;24;7;97.536;-43;14.0;867.9;607.3;normal;False
2026-06-09T06:31:33.343652399+00:00;4;25;7;97.536;-53;13.5;868.3;946.1;normal;False
2026-06-09T06:31:33.731249756+00:00;1;20;7;97.536;-59;14.0;867.7;387.6;normal;False
2026-06-09T06:31:35.686813398+00:00;3;25;7;97.536;-41;10.2;868.5;1955.6;normal;False
2026-06-09T06:31:36.541123633+00:00;1;21;7;97.536;-59;14.5;867.7;854.3;normal;False
2026-06-09T06:31:36.905454112+00:00;4;26;7;97.536;-54;14.0;867.3;364.3;normal;False
2026-06-09T06:31:38.994047626+00:00;3;26;7;97.536;-43;13.5;868.1;2088.6;normal;False
2026-06-09T06:31:39.340444537+00:00;1;22;7;97.536;-58;13.8;868.1;346.4;normal;False
2026-06-09T06:31:41.018819657+00:00;2;24;7;97.536;-57;14.2;867.1;1678.4;normal;False
2026-06-09T06:31:42.296966014+00:00;3;27;7;97.536;-44;14.0;868.1;1278.1;normal;False
2026-06-09T06:31:43.989495445+00:00;4;28;7;97.536;-57;10.0;867.5;1692.5;normal;False
2026-06-09T06:31:44.086366499+00:00;2;25;7;97.536;-56;11.2;868.5;96.9;normal;False
2026-06-09T06:31:45.228927837+00:00;1;24;7;97.536;-59;13.5;867.9;1142.6;normal;False
2026-06-09T06:31:45.592940951+00:00;3;28;7;97.536;-43;10.8;868.5;364.0;normal;False
2026-06-09T06:31:48.365032151+00:00;1;25;7;97.536;-70;9.5;868.5;2772.1;normal;False
2026-06-09T06:31:48.885547940+00:00;3;29;7;97.536;-44;10.2;868.5;520.5;normal;False
2026-06-09T06:31:50.270814979+00:00;2;27;7;97.536;-56;11.0;868.5;1385.3;normal;False
2026-06-09T06:31:51.092116795+00:00;4;30;7;97.536;-56;13.0;867.9;821.3;normal;False
2026-06-09T06:31:51.132838232+00:00;1;26;7;97.536;-58;13.5;867.7;40.7;normal;False
2026-06-09T06:31:55.533671332+00:00;3;31;7;97.536;-42;13.5;868.3;4400.8;normal;False
2026-06-09T06:31:56.424306165+00:00;2;29;7;97.536;-55;14.0;867.3;890.6;normal;False
2026-06-09T06:31:57.326287609+00:00;1;28;7;97.536;-61;13.8;867.3;902.0;normal;False
2026-06-09T06:31:58.193509731+00:00;4;32;7;97.536;-57;14.0;867.3;867.2;normal;False
2026-06-09T06:31:58.800485932+00:00;3;32;7;97.536;-43;13.8;867.1;607.0;normal;False
2026-06-09T06:31:59.483377439+00:00;2;30;7;97.536;-54;14.0;867.3;682.9;normal;False
2026-06-09T06:32:00.133379690+00:00;1;29;7;97.536;-54;13.5;868.3;650.0;normal;False
2026-06-09T06:32:01.759669272+00:00;4;33;7;97.536;-54;10.5;867.5;1626.3;normal;False
2026-06-09T06:32:02.102861658+00:00;3;33;7;97.536;-40;13.5;867.3;343.2;normal;False
2026-06-09T06:32:02.531002069+00:00;2;31;7;97.536;-56;13.5;867.9;428.1;normal;False
2026-06-09T06:32:05.364590023+00:00;4;34;7;97.536;-54;13.2;868.1;2833.6;normal;False
2026-06-09T06:32:05.394237456+00:00;3;34;7;97.536;-41;14.0;867.7;29.6;normal;False
2026-06-09T06:32:05.581592435+00:00;2;32;7;97.536;-56;13.8;867.9;187.4;normal;False
2026-06-09T06:32:06.020934774+00:00;1;31;7;97.536;-55;11.2;867.5;439.3;normal;False
2026-06-09T06:32:11.724242007+00:00;2;34;7;97.536;-55;13.5;867.7;5703.3;normal;False
2026-06-09T06:32:11.920242452+00:00;1;33;7;97.536;-55;11.5;868.5;196.0;normal;False
2026-06-09T06:32:11.989017512+00:00;3;36;7;97.536;-41;14.0;867.7;68.8;normal;False
2026-06-09T06:32:12.403787436+00:00;4;36;7;97.536;-54;9.5;868.5;414.8;normal;False
2026-06-09T06:32:16.014548795+00:00;4;37;7;97.536;-54;13.8;868.1;3610.8;normal;False
2026-06-09T06:32:17.829718896+00:00;1;35;7;97.536;-55;11.2;867.5;1815.2;normal;False
2026-06-09T06:32:17.879064631+00:00;2;36;7;97.536;-56;14.2;868.1;49.3;normal;False
2026-06-09T06:32:18.594194907+00:00;3;38;7;97.536;-42;14.0;867.9;715.1;normal;False
2026-06-09T06:32:19.513599488+00:00;4;38;7;97.536;-55;13.8;867.7;919.4;normal;False
2026-06-09T06:32:21.908518676+00:00;3;39;7;97.536;-40;13.8;867.3;2394.9;normal;False
2026-06-09T06:32:23.746794773+00:00;1;37;7;97.536;-54;14.0;868.3;1838.3;normal;False
2026-06-09T06:32:24.055555686+00:00;2;38;7;97.536;-54;14.0;867.3;308.8;normal;False
2026-06-09T06:32:26.672664492+00:00;1;38;7;97.536;-55;11.8;868.5;2617.1;normal;False
2026-06-09T06:32:26.682270165+00:00;4;40;7;97.536;-54;14.0;868.1;9.6;normal;False
2026-06-09T06:32:27.123596069+00:00;2;39;7;97.536;-54;13.8;867.3;441.3;normal;False
2026-06-09T06:32:28.495163581+00:00;3;41;7;97.536;-41;11.0;867.5;1371.6;normal;False
2026-06-09T06:32:31.988734717+00:00;3;42;7;97.536;-41;14.0;868.1;3493.6;normal;False
2026-06-09T06:32:32.437754583+00:00;1;40;7;97.536;-55;14.2;867.7;449.0;normal;False
2026-06-09T06:32:33.267163251+00:00;2;41;7;97.536;-54;13.8;867.3;829.4;normal;False
2026-06-09T06:32:33.698849502+00:00;4;42;7;97.536;-54;9.8;867.5;431.7;normal;False
2026-06-09T06:32:35.110019618+00:00;3;43;7;97.536;-42;13.5;867.9;1411.2;normal;False
2026-06-09T06:32:35.247758292+00:00;1;41;7;97.536;-56;13.8;867.9;137.7;normal;False
2026-06-09T06:32:37.263463410+00:00;4;43;7;97.536;-54;9.2;868.5;2015.7;normal;False
2026-06-09T06:32:38.047286176+00:00;1;42;7;97.536;-54;14.0;868.1;783.8;normal;False
2026-06-09T06:32:39.418553215+00:00;2;43;7;97.536;-55;14.2;867.3;1371.3;normal;False
2026-06-09T06:32:40.812735435+00:00;4;44;7;97.536;-54;14.5;867.1;1394.2;normal;False
2026-06-09T06:32:40.843547981+00:00;1;43;7;97.536;-56;14.0;867.9;30.8;normal;False
2026-06-09T06:32:41.692386735+00:00;3;45;7;97.536;-40;11.5;868.5;848.8;normal;False
2026-06-09T06:32:42.481341927+00:00;2;44;7;97.536;-54;14.2;867.1;789.0;normal;False
2026-06-09T06:32:45.096614586+00:00;3;46;7;97.536;-42;13.2;867.9;2615.3;normal;False
2026-06-09T06:32:45.567897032+00:00;2;45;7;97.536;-55;13.5;868.3;471.3;normal;False
2026-06-09T06:32:47.027814175+00:00;1;45;7;97.536;-55;9.0;867.5;1459.9;normal;False
2026-06-09T06:32:47.909030768+00:00;4;46;7;97.536;-54;14.0;868.3;881.2;normal;False
2026-06-09T06:32:48.301394303+00:00;3;47;7;97.536;-41;13.8;867.7;392.4;normal;False
2026-06-09T06:32:48.635378309+00:00;2;46;7;97.536;-55;10.5;867.5;334.0;normal;False
2026-06-09T06:32:49.839592219+00:00;1;46;7;97.536;-55;14.5;867.7;1204.2;normal;False
2026-06-09T06:32:51.469778577+00:00;4;47;7;97.536;-54;13.8;867.7;1630.2;normal;False
2026-06-09T06:32:51.607832210+00:00;3;48;7;97.536;-40;13.5;868.3;138.1;normal;False
2026-06-09T06:32:51.677344501+00:00;2;47;7;97.536;-57;14.0;867.7;69.5;normal;False
2026-06-09T06:32:55.774855796+00:00;1;48;7;97.536;-55;14.5;867.7;4097.5;normal;False
2026-06-09T06:32:57.880186454+00:00;2;49;7;97.536;-55;13.5;868.3;2105.3;normal;False
2026-06-09T06:32:58.192570076+00:00;3;50;7;97.536;-40;13.5;867.1;312.4;normal;False
2026-06-09T06:32:58.546937912+00:00;1;49;7;97.536;-57;12.8;867.9;354.4;normal;False
2026-06-09T06:32:58.562061208+00:00;4;49;7;97.536;-55;13.5;867.7;15.1;normal;False
2026-06-09T06:33:04.017182997+00:00;2;51;7;97.536;-55;10.2;867.5;5455.1;normal;False
2026-06-09T06:33:04.430249487+00:00;1;51;7;97.536;-55;14.8;867.7;413.1;normal;False
2026-06-09T06:33:04.804866322+00:00;3;52;7;97.536;-41;10.2;868.5;374.6;normal;False
2026-06-09T06:33:05.662806410+00:00;4;51;7;97.536;-54;14.0;867.1;857.9;normal;False
2026-06-09T06:33:07.083846501+00:00;2;52;7;97.536;-55;10.2;868.5;1421.0;normal;False
2026-06-09T06:33:07.254993333+00:00;1;52;7;97.536;-54;13.8;867.3;171.1;normal;False
2026-06-09T06:33:09.221936275+00:00;4;52;7;97.536;-54;9.0;867.5;1966.9;normal;False
2026-06-09T06:33:10.044259721+00:00;1;53;7;97.536;-54;14.2;867.3;822.3;normal;False
2026-06-09T06:33:10.131255514+00:00;2;53;7;97.536;-55;13.8;868.3;87.0;normal;False
2026-06-09T06:33:11.402997861+00:00;3;54;7;97.536;-41;11.5;868.5;1271.7;normal;False
2026-06-09T06:33:14.706448161+00:00;3;55;7;97.536;-42;14.0;867.9;3303.5;normal;False
2026-06-09T06:33:15.935051904+00:00;1;55;7;97.536;-54;14.2;867.3;1228.6;normal;False
2026-06-09T06:33:16.308032986+00:00;4;54;7;97.536;-54;14.2;868.1;373.0;normal;False
2026-06-09T06:33:16.322781102+00:00;2;55;7;97.536;-56;11.5;867.5;14.7;normal;False
2026-06-09T06:33:18.017846810+00:00;3;56;7;97.536;-40;13.8;868.3;1695.1;normal;False
2026-06-09T06:33:21.306355335+00:00;3;57;7;97.536;-40;13.8;867.1;3288.5;normal;False
2026-06-09T06:33:21.835486582+00:00;1;57;7;97.536;-56;13.8;867.9;529.1;normal;False
2026-06-09T06:33:22.497778720+00:00;2;57;7;97.536;-54;14.0;867.1;662.3;normal;False
2026-06-09T06:33:23.409144190+00:00;4;56;7;97.536;-54;13.8;867.1;911.4;normal;False
2026-06-09T06:33:24.616098661+00:00;3;58;7;97.536;-40;13.5;868.3;1207.0;normal;False
2026-06-09T06:33:24.645885723+00:00;1;58;7;97.536;-59;12.5;868.1;29.8;normal;False
2026-06-09T06:33:25.556208024+00:00;2;58;7;97.536;-56;13.5;867.9;910.3;normal;False
2026-06-09T06:33:28.650764354+00:00;2;59;7;97.536;-55;10.2;868.5;3094.6;normal;False
2026-06-09T06:33:30.512132859+00:00;4;58;7;97.536;-54;13.8;867.1;1861.4;normal;False
2026-06-09T06:33:30.830951221+00:00;1;60;7;97.536;-55;13.5;867.7;318.8;normal;False
2026-06-09T06:33:31.202767581+00:00;3;60;7;97.536;-40;13.8;867.1;371.8;normal;False
2026-06-09T06:33:31.710625049+00:00;2;60;7;97.536;-55;14.0;867.3;507.9;normal;False
2026-06-09T06:33:33.648992699+00:00;1;61;7;97.536;-54;13.8;867.3;1938.4;normal;False
2026-06-09T06:33:34.067201024+00:00;4;59;7;97.536;-55;9.2;867.5;418.2;normal;False
2026-06-09T06:33:34.524732715+00:00;3;61;7;97.536;-40;13.5;867.1;457.5;normal;False
2026-06-09T06:33:36.449179960+00:00;1;62;7;97.536;-54;13.8;867.3;1924.4;normal;False
2026-06-09T06:33:37.840384258+00:00;3;62;7;97.536;-41;14.2;867.7;1391.2;normal;False
2026-06-09T06:33:37.862050125+00:00;2;62;7;97.536;-64;11.8;867.9;21.7;normal;False
2026-06-09T06:33:39.248716620+00:00;1;63;7;97.536;-54;14.0;868.3;1386.7;normal;False
2026-06-09T06:33:42.440643711+00:00;1;64;7;97.536;-54;13.8;867.3;3191.9;normal;False
