timestamp,node_id,session_id,f_cnt,collisions_detected
2026-06-03T07:25:14.073390862+00:00,2,1,340,2
2026-06-03T07:25:32.111230713+00:00,1,1,375,2
2026-06-03T07:25:51.603861037+00:00,4,1,299,1
2026-06-03T07:26:05.535234711+00:00,2,1,350,2
2026-06-03T07:26:23.884974745+00:00,4,1,304,1
2026-06-03T07:26:25.675165956+00:00,1,1,387,1
2026-06-03T07:26:52.227559967+00:00,3,1,325,1
2026-06-03T07:26:59.124564785+00:00,1,1,394,1
2026-06-03T07:27:06.650136103+00:00,2,1,362,1
2026-06-03T07:27:13.693087591+00:00,1,1,397,1
2026-06-03T07:27:25.002961323+00:00,1,1,399,1
2026-06-03T07:27:25.795547963+00:00,3,1,331,1
2026-06-03T07:27:38.816117007+00:00,2,1,368,1
2026-06-03T07:27:39.598692900+00:00,1,1,402,1
2026-06-03T07:27:54.123874491+00:00,1,1,405,1
2026-06-03T07:28:09.342301346+00:00,2,1,374,1
2026-06-03T07:28:17.347037547+00:00,1,1,410,1
2026-06-03T07:28:27.580144576+00:00,1,1,412,1
2026-06-03T07:28:42.142438848+00:00,1,1,415,1
2026-06-03T07:28:51.126775994+00:00,2,1,382,1
2026-06-03T07:28:53.269433408+00:00,4,1,328,2
2026-06-03T07:29:14.072552379+00:00,4,1,331,2
2026-06-03T07:29:47.599921680+00:00,3,1,357,1
2026-06-03T07:29:52.250583992+00:00,2,1,394,2
2026-06-03T07:29:59.270205434+00:00,1,1,431,1
2026-06-03T07:30:05.158709257+00:00,3,1,360,1
2026-06-03T07:30:13.828737362+00:00,1,1,434,1
2026-06-03T07:30:24.362212148+00:00,2,1,400,2
2026-06-03T07:30:50.945801546+00:00,3,1,368,1
2026-06-03T07:30:51.653792567+00:00,2,1,405,2
2026-06-03T07:31:04.628545356+00:00,1,1,445,2
2026-06-03T07:31:10.057117174+00:00,3,1,371,1
2026-06-03T07:31:20.741935064+00:00,1,1,448,2
2026-06-03T07:31:27.070262257+00:00,2,1,412,1
2026-06-03T07:31:39.842063472+00:00,3,1,376,1
2026-06-03T07:32:01.633699112+00:00,1,1,456,4
2026-06-03T07:32:24.853995199+00:00,1,1,461,1
2026-06-03T07:32:38.459565529+00:00,4,1,365,2
2026-06-03T07:32:45.957384211+00:00,2,1,428,1
2026-06-03T07:32:48.097447116+00:00,1,1,466,1
2026-06-03T07:32:52.306075515+00:00,3,1,389,1
2026-06-03T07:33:02.658910763+00:00,1,1,469,1
2026-06-03T07:33:09.858869313+00:00,3,1,392,1
2026-06-03T07:33:32.575631961+00:00,2,1,437,1
2026-06-03T07:33:50.190842533+00:00,2,1,440,1
2026-06-03T07:34:04.880605701+00:00,1,1,483,1
2026-06-03T07:34:13.362930234+00:00,4,1,381,1
2026-06-03T07:34:20.777784547+00:00,2,1,446,1
2026-06-03T07:34:28.113036395+00:00,1,1,488,1
2026-06-03T07:34:39.887882583+00:00,3,1,408,2
2026-06-03T07:34:48.041287461+00:00,2,1,451,1
2026-06-03T07:35:03.148766587+00:00,4,1,389,1
2026-06-03T07:35:04.700099039+00:00,1,1,495,1
2026-06-03T07:35:25.003160933+00:00,2,1,458,2
2026-06-03T07:35:25.673172916+00:00,3,1,416,1
2026-06-03T07:35:48.573900830+00:00,3,1,420,1
2026-06-03T07:36:01.951599045+00:00,2,1,465,1
2026-06-03T07:36:10.434846093+00:00,4,1,400,1
2026-06-03T07:36:18.014410229+00:00,2,1,468,1
2026-06-03T07:36:23.668327220+00:00,4,1,402,1
2026-06-03T07:36:37.053727211+00:00,4,1,404,1
2026-06-03T07:36:45.298834743+00:00,2,1,473,1
2026-06-03T07:36:55.952346962+00:00,4,1,407,1
2026-06-03T07:37:02.035040095+00:00,1,1,521,1
2026-06-03T07:37:22.367218944+00:00,3,1,437,1
2026-06-03T07:37:25.278984847+00:00,1,1,526,1
2026-06-03T07:37:35.146848443+00:00,2,1,483,1
2026-06-03T07:37:48.733352242+00:00,1,1,531,1
2026-06-03T07:37:50.022660703+00:00,4,1,416,1
2026-06-03T07:37:52.757899145+00:00,2,1,486,1
2026-06-03T07:38:02.819779970+00:00,3,1,444,1
2026-06-03T07:38:03.253330489+00:00,4,1,418,1
2026-06-03T07:38:04.620780805+00:00,1,1,534,1
2026-06-03T07:38:19.174795902+00:00,1,1,537,1
2026-06-03T07:38:36.378665613+00:00,3,1,450,1
2026-06-03T07:38:47.193728793+00:00,4,1,425,1
2026-06-03T07:38:53.939726794+00:00,3,1,453,1
2026-06-03T07:39:06.779481303+00:00,2,1,501,1
2026-06-03T07:39:30.788807554+00:00,2,1,505,3
2026-06-03T07:39:31.631507883+00:00,1,1,553,1
2026-06-03T07:39:50.526017208+00:00,1,1,557,1
2026-06-03T07:40:06.156815546+00:00,4,1,438,1
2026-06-03T07:40:41.328554313+00:00,1,1,568,1
2026-06-03T07:41:08.190519555+00:00,3,1,477,1
2026-06-03T07:41:08.853549518+00:00,2,1,524,1
2026-06-03T07:41:25.754476094+00:00,3,1,480,1
2026-06-03T07:41:36.441771247+00:00,1,1,580,2
2026-06-03T07:41:43.319401491+00:00,3,1,483,1
2026-06-03T07:41:55.727412983+00:00,3,1,485,1
2026-06-03T07:42:05.565083559+00:00,1,1,586,2
2026-06-03T07:42:08.430628856+00:00,2,1,536,1
2026-06-03T07:42:29.330971899+00:00,2,1,540,1
2026-06-03T07:42:46.923735395+00:00,4,1,465,1
2026-06-03T07:42:50.458795484+00:00,1,1,596,1
2026-06-03T07:43:06.445379416+00:00,3,1,498,1
2026-06-03T07:43:11.914459938+00:00,4,1,469,1
2026-06-03T07:43:19.230535804+00:00,2,1,550,1
2026-06-03T07:43:24.934345358+00:00,4,1,471,1
2026-06-03T07:43:31.016800008+00:00,1,1,605,1
2026-06-03T07:43:36.834709591+00:00,2,1,553,1
2026-06-03T07:43:53.072715801+00:00,2,1,556,1
2026-06-03T07:43:57.783735956+00:00,3,1,507,1
2026-06-03T07:44:04.480803425+00:00,1,1,612,1
2026-06-03T07:44:08.876624471+00:00,4,1,478,2
2026-06-03T07:44:10.461263686+00:00,2,1,559,1
2026-06-03T07:44:41.804325727+00:00,3,1,515,1
2026-06-03T07:44:52.486674760+00:00,1,1,622,3
2026-06-03T07:45:01.916958484+00:00,2,1,569,1
2026-06-03T07:45:10.332703168+00:00,4,1,488,1
2026-06-03T07:45:29.061482557+00:00,1,1,629,3
2026-06-03T07:45:37.314155949+00:00,2,1,576,1
2026-06-03T07:45:43.619177821+00:00,1,1,632,1
2026-06-03T07:46:04.067657179+00:00,1,1,636,2
2026-06-03T07:46:04.918474459+00:00,3,1,530,1
2026-06-03T07:46:22.487948666+00:00,3,1,533,1
2026-06-03T07:46:22.971832539+00:00,1,1,640,1
2026-06-03T07:46:39.087358835+00:00,1,1,643,2
2026-06-03T07:46:40.050445147+00:00,3,1,536,1
2026-06-03T07:46:52.942224884+00:00,2,1,591,2
2026-06-03T07:47:08.198742320+00:00,1,1,649,1
2026-06-03T07:47:43.218663300+00:00,1,1,656,3
2026-06-03T07:48:01.618323583+00:00,3,1,551,1
2026-06-03T07:48:07.008805136+00:00,2,1,606,1
2026-06-03T07:48:18.226472833+00:00,1,1,663,3
2026-06-03T07:48:19.187290212+00:00,3,1,554,1
2026-06-03T07:48:41.450915198+00:00,1,1,668,1
2026-06-03T07:48:47.700621621+00:00,4,1,525,1
2026-06-03T07:48:55.222898536+00:00,2,1,615,1
2026-06-03T07:49:26.351006908+00:00,1,1,678,1
2026-06-03T07:49:35.416777239+00:00,2,1,623,1
2026-06-03T07:49:37.492146351+00:00,4,1,533,2
2026-06-03T07:49:42.468618841+00:00,1,1,681,1
2026-06-03T07:49:50.715458458+00:00,4,1,535,1
2026-06-03T07:50:03.944511442+00:00,4,1,537,1
2026-06-03T07:50:30.389619926+00:00,2,1,634,1
2026-06-03T07:50:31.880091851+00:00,3,1,578,1
2026-06-03T07:50:33.259874169+00:00,1,1,692,1
2026-06-03T07:50:56.493824380+00:00,1,1,697,1
2026-06-03T07:50:58.010770717+00:00,4,1,546,1
2026-06-03T07:51:12.778698165+00:00,1,1,700,2
2026-06-03T07:51:13.508045042+00:00,2,1,642,2
2026-06-03T07:51:17.660340401+00:00,3,1,586,1
2026-06-03T07:51:35.828610691+00:00,1,1,705,1
2026-06-03T07:51:36.771338434+00:00,3,1,589,1
2026-06-03T07:51:47.794496088+00:00,4,1,554,1
2026-06-03T07:51:55.251875793+00:00,2,1,650,1
2026-06-03T07:52:06.500227074+00:00,1,1,711,3
2026-06-03T07:52:16.728589459+00:00,1,1,713,1
2026-06-03T07:52:37.581771050+00:00,4,1,562,2
2026-06-03T07:52:45.157743625+00:00,2,1,660,1
2026-06-03T07:52:50.759341966+00:00,4,1,564,1
2026-06-03T07:53:03.989070572+00:00,4,1,566,1
2026-06-03T07:53:07.609915748+00:00,2,1,664,1
2026-06-03T07:53:23.038836697+00:00,4,1,569,1
2026-06-03T07:53:29.193212444+00:00,1,1,729,1
2026-06-03T07:53:48.088083374+00:00,1,1,733,1
2026-06-03T07:53:56.359336185+00:00,3,1,614,2
2026-06-03T07:53:56.896195303+00:00,4,1,574,3
2026-06-03T07:54:10.105258753+00:00,4,1,576,1
2026-06-03T07:54:21.815980897+00:00,2,1,679,1
2026-06-03T07:54:28.649441358+00:00,1,1,742,1
2026-06-03T07:54:42.563553660+00:00,2,1,683,1
2026-06-03T07:54:47.552272344+00:00,1,1,746,1
2026-06-03T07:55:10.774332022+00:00,1,1,751,1
2026-06-03T07:55:11.579543910+00:00,4,1,586,1
2026-06-03T07:55:21.205542614+00:00,1,1,753,1
2026-06-03T07:55:21.218216956+00:00,3,1,629,1
2026-06-03T07:55:29.190950850+00:00,2,1,692,1
2026-06-03T07:55:30.636331031+00:00,4,1,589,1
2026-06-03T07:55:43.855886064+00:00,4,1,591,1
2026-06-03T07:55:57.696297210+00:00,3,1,635,2
2026-06-03T07:56:22.161402199+00:00,3,1,639,2
2026-06-03T07:56:27.565122183+00:00,1,1,768,1
2026-06-03T07:56:36.705498595+00:00,2,1,705,1
2026-06-03T07:56:53.970365112+00:00,1,1,773,3
2026-06-03T07:57:12.761155820+00:00,1,1,777,1
2026-06-03T07:57:31.653612553+00:00,1,1,781,1
2026-06-03T07:57:33.061424809+00:00,3,1,652,1
2026-06-03T07:57:45.943954085+00:00,2,1,719,1
2026-06-03T07:57:55.911240566+00:00,3,1,656,1
2026-06-03T07:58:00.773287707+00:00,1,1,787,2
2026-06-03T07:58:21.637868363+00:00,2,1,726,1
2026-06-03T07:58:28.343213717+00:00,1,1,793,1
2026-06-03T07:58:36.358402941+00:00,3,1,663,1
2026-06-03T07:58:42.900616466+00:00,1,1,796,1
2026-06-03T07:58:48.607485123+00:00,3,1,665,1
2026-06-03T07:59:36.011427943+00:00,4,1,630,1
2026-06-03T07:59:40.800361959+00:00,1,1,809,1
2026-06-03T07:59:49.264465440+00:00,4,1,632,1
2026-06-03T07:59:57.272404164+00:00,3,1,677,1
2026-06-03T08:00:36.180759498+00:00,3,1,684,1
2026-06-03T08:00:40.254799796+00:00,1,1,822,1
2026-06-03T08:00:54.009108079+00:00,3,1,687,1
2026-06-03T08:00:56.370122674+00:00,1,1,825,1
2026-06-03T08:01:11.871006084+00:00,2,1,760,1
2026-06-03T08:01:16.625983785+00:00,3,1,691,1
2026-06-03T08:01:17.147926546+00:00,4,1,646,2
2026-06-03T08:01:25.749727377+00:00,1,1,831,1
2026-06-03T08:01:29.491386540+00:00,2,1,763,1
2026-06-03T08:01:30.377538788+00:00,4,1,648,1
2026-06-03T08:01:43.597412865+00:00,4,1,650,1
2026-06-03T08:01:50.388837949+00:00,2,1,767,1
2026-06-03T08:02:03.282607503+00:00,1,1,839,2
2026-06-03T08:02:45.114650035+00:00,2,1,778,1
2026-06-03T08:03:18.796686030+00:00,2,1,784,1
2026-06-03T08:03:30.309528867+00:00,1,1,858,2
2026-06-03T08:03:59.423903856+00:00,1,1,864,2
2026-06-03T08:04:12.894814596+00:00,3,1,722,1
2026-06-03T08:04:13.533694593+00:00,2,1,795,1
2026-06-03T08:04:17.273848798+00:00,4,1,675,1
2026-06-03T08:04:19.870534252+00:00,1,1,868,2
