timestamp,node_id,f_cnt,session_id,sf,toa_teorico_ms,rssi,snr,link_margin_db
2026-06-03T06:54:56.648404899+00:00,4,0,1,7,97.536,-41,14.2,79
2026-06-03T06:55:02.782977539+00:00,4,1,1,7,97.536,-41,14.0,79
2026-06-03T06:55:06.398814501+00:00,3,0,1,7,97.536,-59,13.5,61
2026-06-03T06:55:08.320594910+00:00,4,2,1,7,97.536,-41,11.0,79
2026-06-03T06:55:11.735392061+00:00,3,1,1,7,97.536,-63,14.0,57
2026-06-03T06:55:14.149187895+00:00,4,3,1,7,97.536,-40,11.0,80
2026-06-03T06:55:17.071820758+00:00,3,2,1,7,97.536,-64,13.8,56
2026-06-03T06:55:19.991426710+00:00,4,4,1,7,97.536,-40,13.8,80
2026-06-03T06:55:22.405043806+00:00,3,3,1,7,97.536,-60,14.0,60
2026-06-03T06:55:25.826800045+00:00,4,5,1,7,97.536,-38,14.0,82
2026-06-03T06:55:26.737603869+00:00,1,0,1,7,97.536,-55,13.8,65
2026-06-03T06:55:30.866630818+00:00,2,0,1,7,97.536,-66,14.0,54
2026-06-03T06:55:31.073636860+00:00,1,1,1,7,97.536,-52,13.8,68
2026-06-03T06:55:31.674052771+00:00,4,6,1,7,97.536,-40,13.2,80
2026-06-03T06:55:37.395928863+00:00,3,5,1,7,97.536,-57,14.2,63
2026-06-03T06:55:37.398858264+00:00,2,1,1,7,97.536,-66,13.8,54
2026-06-03T06:55:37.410264949+00:00,1,2,1,7,97.536,-53,13.0,67
2026-06-03T06:55:37.494938043+00:00,4,7,1,7,97.536,-40,13.8,80
2026-06-03T06:55:41.302953117+00:00,1,3,1,7,97.536,-56,14.0,64
2026-06-03T06:55:41.522537977+00:00,3,6,1,7,97.536,-50,13.2,70
2026-06-03T06:55:42.103319255+00:00,2,2,1,7,97.536,-60,10.8,60
2026-06-03T06:55:43.326158673+00:00,4,8,1,7,97.536,-44,14.0,76
2026-06-03T06:55:45.635521620+00:00,1,4,1,7,97.536,-50,13.5,70
2026-06-03T06:55:46.858712259+00:00,3,7,1,7,97.536,-62,14.2,58
2026-06-03T06:55:46.932259350+00:00,2,3,1,7,97.536,-55,13.8,65
2026-06-03T06:55:53.574171965+00:00,3,8,1,7,97.536,-55,8.5,65
2026-06-03T06:55:53.575292967+00:00,2,4,1,7,97.536,-57,10.5,63
2026-06-03T06:55:55.866410107+00:00,1,6,1,7,97.536,-57,14.5,63
2026-06-03T06:55:56.549658375+00:00,4,10,1,7,97.536,-43,10.5,77
2026-06-03T06:55:58.160933980+00:00,2,5,1,7,97.536,-47,13.5,73
2026-06-03T06:55:59.078553007+00:00,3,9,1,7,97.536,-51,14.5,69
2026-06-03T06:56:02.383634278+00:00,4,11,1,7,97.536,-41,13.8,79
2026-06-03T06:56:02.994877824+00:00,2,6,1,7,97.536,-47,13.8,73
2026-06-03T06:56:04.423641383+00:00,3,10,1,7,97.536,-51,10.8,69
2026-06-03T06:56:06.086190027+00:00,1,8,1,7,97.536,-54,14.0,66
2026-06-03T06:56:07.825541273+00:00,2,7,1,7,97.536,-48,10.8,72
2026-06-03T06:56:08.209916655+00:00,4,12,1,7,97.536,-40,11.5,80
2026-06-03T06:56:09.749656858+00:00,3,11,1,7,97.536,-50,13.8,70
2026-06-03T06:56:10.421587502+00:00,1,9,1,7,97.536,-54,13.5,66
2026-06-03T06:56:12.662375205+00:00,2,8,1,7,97.536,-45,14.0,75
2026-06-03T06:56:14.054880379+00:00,4,13,1,7,97.536,-39,11.8,81
2026-06-03T06:56:14.758682856+00:00,1,10,1,7,97.536,-55,13.2,65
2026-06-03T06:56:17.491583637+00:00,2,9,1,7,97.536,-47,11.5,73
2026-06-03T06:56:19.088170965+00:00,1,11,1,7,97.536,-53,13.5,67
2026-06-03T06:56:19.889408948+00:00,4,14,1,7,97.536,-41,13.5,79
2026-06-03T06:56:21.975969512+00:00,3,13,1,7,97.536,-52,12.0,68
2026-06-03T06:56:22.340488837+00:00,2,10,1,7,97.536,-47,11.5,73
2026-06-03T06:56:28.597261724+00:00,2,11,1,7,97.536,-45,14.5,75
2026-06-03T06:56:28.598943718+00:00,4,15,1,7,97.536,-39,11.0,81
2026-06-03T06:56:28.598801017+00:00,3,14,1,7,97.536,-51,11.8,69
2026-06-03T06:56:33.111959454+00:00,4,16,1,7,97.536,-44,13.5,76
2026-06-03T06:56:33.555302743+00:00,2,12,1,7,97.536,-45,11.8,75
2026-06-03T06:56:35.203735760+00:00,1,14,1,7,97.536,-52,14.0,68
