timestamp,node_id,fcnt,sf,toa_teorico_ms,rssi,snr,frequency_mhz,delta_t_ms,observation,potential_collision
2026-06-03T08:38:29.177175270+00:00,1,15,7,97.536,-49,10.8,867.5,5733.5,normal,False
2026-06-03T08:38:35.847871901+00:00,4,16,7,97.536,-52,11.8,867.5,6670.7,normal,False
2026-06-03T08:38:36.399270955+00:00,2,15,7,97.536,-64,14.0,867.1,551.4,normal,False
2026-06-03T08:38:39.617591351+00:00,3,16,7,97.536,-49,11.0,867.5,3218.3,normal,False
2026-06-03T08:38:44.542195968+00:00,1,16,7,97.536,-48,14.0,867.3,4924.6,normal,False
2026-06-03T08:38:52.229377934+00:00,2,16,7,97.536,-61,11.5,867.5,7687.2,normal,False
2026-06-03T08:38:52.686777095+00:00,4,17,7,97.536,-52,13.8,867.7,457.4,normal,False
2026-06-03T08:38:55.949033391+00:00,3,17,7,97.536,-48,13.8,867.1,3262.3,normal,False
2026-06-03T08:38:59.896885854+00:00,1,17,7,97.536,-50,14.2,867.9,3947.9,normal,False
2026-06-03T08:39:08.100959040+00:00,2,17,7,97.536,-57,13.5,868.3,8204.1,normal,False
2026-06-03T08:39:09.517657242+00:00,4,18,7,97.536,-52,12.0,867.5,1416.7,normal,False
2026-06-03T08:39:12.313164767+00:00,3,18,7,97.536,-49,10.8,867.5,2795.5,normal,False
2026-06-03T08:39:15.055937859+00:00,1,18,7,97.536,-49,10.8,867.5,2742.8,normal,False
2026-06-03T08:39:24.061411557+00:00,2,18,7,97.536,-62,11.5,867.5,9005.5,normal,False
2026-06-03T08:39:26.346183212+00:00,4,19,7,97.536,-51,13.5,867.3,2284.8,normal,False
2026-06-03T08:39:28.621455758+00:00,3,19,7,97.536,-48,14.0,868.3,2275.3,normal,False
2026-06-03T08:39:30.370955105+00:00,1,19,7,97.536,-48,9.5,868.5,1749.5,normal,False
2026-06-03T08:39:39.733059217+00:00,2,19,7,97.536,-62,11.2,867.5,9362.1,normal,False
2026-06-03T08:39:43.183865477+00:00,4,20,7,97.536,-52,14.0,868.3,3450.8,normal,False
2026-06-03T08:39:44.949990655+00:00,3,20,7,97.536,-48,8.8,868.5,1766.1,normal,False
2026-06-03T08:39:45.704162613+00:00,1,20,7,97.536,-48,14.2,868.3,754.2,normal,False
2026-06-03T08:39:55.603213037+00:00,2,20,7,97.536,-60,13.5,867.9,9899.1,normal,False
2026-06-03T08:40:00.014439193+00:00,4,21,7,97.536,-52,13.8,867.7,4411.2,normal,False
2026-06-03T08:40:01.289919955+00:00,3,21,7,97.536,-48,14.2,868.3,1275.5,normal,False
2026-06-03T08:40:11.576282449+00:00,2,21,7,97.536,-60,14.0,867.9,10286.4,normal,False
2026-06-03T08:40:16.901639730+00:00,4,22,7,97.536,-51,14.0,867.1,5325.4,normal,False
2026-06-03T08:40:17.622389407+00:00,3,22,7,97.536,-48,14.0,868.3,720.8,normal,False
2026-06-03T08:40:27.346215540+00:00,2,22,7,97.536,-60,13.8,867.9,9723.8,normal,False
2026-06-03T08:40:33.680544849+00:00,4,23,7,97.536,-53,13.0,867.9,6334.3,normal,False
2026-06-03T08:40:33.946251179+00:00,3,23,7,97.536,-48,14.0,868.1,265.7,normal,False
2026-06-03T08:40:43.075845182+00:00,2,23,7,97.536,-62,11.2,867.5,9129.6,normal,False
2026-06-03T08:40:50.488076559+00:00,3,24,7,97.536,-48,14.2,868.3,7412.2,normal,False
2026-06-03T08:40:50.515857040+00:00,4,24,7,97.536,-51,11.8,868.5,27.8,normal,False
