timestamp,node_id,f_cnt,session_id,sf,toa_teorico_ms,rssi,snr,link_margin_db
2026-06-03T08:39:28.621455758+00:00,3,19,1,7,97.536,-48,14.0,72
2026-06-03T08:39:30.370955105+00:00,1,19,1,7,97.536,-48,9.5,72
2026-06-03T08:39:39.733059217+00:00,2,19,1,7,97.536,-62,11.2,58
2026-06-03T08:39:43.183865477+00:00,4,20,1,7,97.536,-52,14.0,68
2026-06-03T08:39:44.949990655+00:00,3,20,1,7,97.536,-48,8.8,72
2026-06-03T08:39:45.704162613+00:00,1,20,1,7,97.536,-48,14.2,72
2026-06-03T08:39:55.603213037+00:00,2,20,1,7,97.536,-60,13.5,60
2026-06-03T08:40:00.014439193+00:00,4,21,1,7,97.536,-52,13.8,68
2026-06-03T08:40:01.289919955+00:00,3,21,1,7,97.536,-48,14.2,72
2026-06-03T08:40:11.576282449+00:00,2,21,1,7,97.536,-60,14.0,60
2026-06-03T08:40:16.901639730+00:00,4,22,1,7,97.536,-51,14.0,69
2026-06-03T08:40:17.622389407+00:00,3,22,1,7,97.536,-48,14.0,72
2026-06-03T08:40:27.346215540+00:00,2,22,1,7,97.536,-60,13.8,60
2026-06-03T08:40:33.680544849+00:00,4,23,1,7,97.536,-53,13.0,67
2026-06-03T08:40:33.946251179+00:00,3,23,1,7,97.536,-48,14.0,72
2026-06-03T08:40:43.075845182+00:00,2,23,1,7,97.536,-62,11.2,58
2026-06-03T08:40:50.488076559+00:00,3,24,1,7,97.536,-48,14.2,72
2026-06-03T08:40:50.515857040+00:00,4,24,1,7,97.536,-51,11.8,69
2026-06-03T08:40:51.713337206+00:00,1,24,1,7,97.536,-49,13.8,71
2026-06-03T08:40:58.904156538+00:00,2,24,1,7,97.536,-57,10.2,63
2026-06-03T08:41:06.668570249+00:00,3,25,1,7,97.536,-49,11.0,71
2026-06-03T08:41:07.041824845+00:00,1,25,1,7,97.536,-48,13.2,72
2026-06-03T08:41:07.354577308+00:00,4,25,1,7,97.536,-52,13.8,68
2026-06-03T08:41:14.742309876+00:00,2,25,1,7,97.536,-58,10.5,62
2026-06-03T08:41:22.438155527+00:00,1,26,1,7,97.536,-48,14.0,72
2026-06-03T08:41:22.958921180+00:00,3,26,1,7,97.536,-48,9.0,72
2026-06-03T08:41:24.187370380+00:00,4,26,1,7,97.536,-52,13.5,68
2026-06-03T08:41:30.569432249+00:00,2,26,1,7,97.536,-62,11.5,58
2026-06-03T08:41:37.800671552+00:00,1,27,1,7,97.536,-48,13.8,72
2026-06-03T08:41:39.288109388+00:00,3,27,1,7,97.536,-48,14.5,72
2026-06-03T08:41:41.026620623+00:00,4,27,1,7,97.536,-53,13.5,67
2026-06-03T08:41:46.604870062+00:00,2,27,1,7,97.536,-64,14.0,56
2026-06-03T08:41:53.161349863+00:00,1,28,1,7,97.536,-49,13.8,71
2026-06-03T08:41:55.620943628+00:00,3,28,1,7,97.536,-48,14.2,72
2026-06-03T08:41:57.856050508+00:00,4,28,1,7,97.536,-52,11.8,68
2026-06-03T08:42:02.373279326+00:00,2,28,1,7,97.536,-58,14.0,62
2026-06-03T08:42:08.384451572+00:00,1,29,1,7,97.536,-49,14.0,71
2026-06-03T08:42:11.956484065+00:00,3,29,1,7,97.536,-48,13.8,72
2026-06-03T08:42:14.867140126+00:00,4,29,1,7,97.536,-52,13.5,68
2026-06-03T08:42:18.144431625+00:00,2,29,1,7,97.536,-60,13.8,60
2026-06-03T08:42:23.878675421+00:00,1,30,1,7,97.536,-48,14.0,72
2026-06-03T08:42:28.384235498+00:00,3,30,1,7,97.536,-48,9.2,72
2026-06-03T08:42:31.523694996+00:00,4,30,1,7,97.536,-52,13.8,68
2026-06-03T08:42:33.909479994+00:00,2,30,1,7,97.536,-63,13.5,57
2026-06-03T08:42:39.047840476+00:00,1,31,1,7,97.536,-48,9.5,72
2026-06-03T08:42:44.623998610+00:00,3,31,1,7,97.536,-49,13.8,71
2026-06-03T08:42:48.455294087+00:00,4,31,1,7,97.536,-52,11.8,68
2026-06-03T08:42:49.751015736+00:00,2,31,1,7,97.536,-60,13.5,60
2026-06-03T08:42:54.598892726+00:00,1,32,1,7,97.536,-49,10.8,71
2026-06-03T08:43:00.960822580+00:00,3,32,1,7,97.536,-48,14.0,72
2026-06-03T08:43:05.247802482+00:00,4,32,1,7,97.536,-52,13.2,68
2026-06-03T08:43:05.569751731+00:00,2,32,1,7,97.536,-62,11.5,58
2026-06-03T08:43:09.729819210+00:00,1,33,1,7,97.536,-50,14.0,70
2026-06-03T08:43:17.295651822+00:00,3,33,1,7,97.536,-48,14.0,72
2026-06-03T08:43:21.427428890+00:00,2,33,1,7,97.536,-64,14.0,56
2026-06-03T08:43:22.030121539+00:00,4,33,1,7,97.536,-51,14.0,69
2026-06-03T08:43:25.115364588+00:00,1,34,1,7,97.536,-49,10.8,71
2026-06-03T08:43:33.621463123+00:00,3,34,1,7,97.536,-48,14.5,72
2026-06-03T08:43:37.242041721+00:00,2,34,1,7,97.536,-59,13.5,61
2026-06-03T08:43:38.852978732+00:00,4,34,1,7,97.536,-52,12.0,68
2026-06-03T08:43:40.390863993+00:00,1,35,1,7,97.536,-49,8.5,71
2026-06-03T08:43:50.099919394+00:00,3,35,1,7,97.536,-48,14.2,72
2026-06-03T08:43:53.081109238+00:00,2,35,1,7,97.536,-60,13.5,60
2026-06-03T08:43:55.690475667+00:00,4,35,1,7,97.536,-54,11.0,66
2026-06-03T08:43:55.720820388+00:00,1,36,1,7,97.536,-49,14.0,71
2026-06-03T08:44:06.482895981+00:00,3,36,1,7,97.536,-49,11.0,71
2026-06-03T08:44:08.911460374+00:00,2,36,1,7,97.536,-58,14.2,62
2026-06-03T08:44:12.629819360+00:00,4,36,1,7,97.536,-53,13.8,67
2026-06-03T08:44:12.645747358+00:00,1,37,1,7,97.536,-49,13.2,71
2026-06-03T08:44:22.660690136+00:00,3,37,1,7,97.536,-49,14.0,71
2026-06-03T08:44:24.769293508+00:00,2,37,1,7,97.536,-61,13.5,59
2026-06-03T08:44:29.361740612+00:00,4,37,1,7,97.536,-53,13.8,67
2026-06-03T08:44:29.510805550+00:00,1,38,1,7,97.536,-48,14.2,72
2026-06-03T08:44:38.968192812+00:00,3,38,1,7,97.536,-48,9.2,72
2026-06-03T08:44:40.583469831+00:00,2,38,1,7,97.536,-58,14.5,62
2026-06-03T08:44:44.842466895+00:00,1,39,1,7,97.536,-49,11.0,71
2026-06-03T08:44:46.197330379+00:00,4,38,1,7,97.536,-52,14.2,68
2026-06-03T08:44:55.294716587+00:00,3,39,1,7,97.536,-50,14.0,70
2026-06-03T08:45:00.171421951+00:00,1,40,1,7,97.536,-50,14.0,70
2026-06-03T08:45:03.214216528+00:00,4,39,1,7,97.536,-52,14.0,68
2026-06-03T08:45:11.815021519+00:00,3,40,1,7,97.536,-48,14.8,72
2026-06-03T08:45:13.807225195+00:00,2,40,1,7,97.536,-63,13.5,57
2026-06-03T08:45:15.509940933+00:00,1,41,1,7,97.536,-50,14.0,70
2026-06-03T08:45:19.863721982+00:00,4,40,1,7,97.536,-51,13.8,69
2026-06-03T08:45:27.994261278+00:00,3,41,1,7,97.536,-50,14.0,70
2026-06-03T08:45:29.638224469+00:00,2,41,1,7,97.536,-58,14.0,62
2026-06-03T08:45:30.842112550+00:00,1,42,1,7,97.536,-49,10.5,71
2026-06-03T08:45:36.800158185+00:00,4,41,1,7,97.536,-52,11.2,68
2026-06-03T08:45:44.378756053+00:00,3,42,1,7,97.536,-49,10.8,71
2026-06-03T08:45:46.175696544+00:00,1,43,1,7,97.536,-50,13.5,70
2026-06-03T08:45:54.002729116+00:00,4,42,1,7,97.536,-52,13.8,68
2026-06-03T08:46:00.579399610+00:00,3,43,1,7,97.536,-48,13.8,72
