timestamp,node_id,session_id,f_cnt,collisions_detected
2026-06-02T14:50:32.531768167+00:00,3,1,2,1
2026-06-02T14:51:06.910067+00:00,3,1,4,1
2026-06-02T14:52:30.038115704+00:00,1,1,8,1
2026-06-02T14:53:14.096140232+00:00,4,1,12,1
2026-06-02T14:54:06.124315266+00:00,4,1,15,1
2026-06-02T14:59:27.181889351+00:00,1,1,35,2
2026-06-02T15:02:19.684600419+00:00,3,1,45,1
2026-06-02T15:03:59.138697104+00:00,3,1,51,1
2026-06-02T15:04:04.687995416+00:00,1,1,53,1
2026-06-02T15:04:52.256834717+00:00,1,1,56,1
2026-06-02T15:05:39.820005497+00:00,1,1,59,1
2026-06-02T15:06:31.508706539+00:00,4,1,59,1
2026-06-02T15:12:09.398496747+00:00,1,1,84,2
2026-06-02T15:13:17.621958165+00:00,3,1,85,1
2026-06-02T15:14:08.186706460+00:00,3,1,88,1
2026-06-02T15:14:58.743870918+00:00,3,1,91,1
2026-06-02T15:15:51.000601353+00:00,3,1,94,1
2026-06-02T15:18:03.408299118+00:00,2,1,105,1
2026-06-02T15:18:53.769527190+00:00,4,1,103,1
2026-06-02T15:19:57.585818955+00:00,3,1,109,1
2026-06-02T15:22:27.442912959+00:00,1,1,124,1
2026-06-02T15:23:15.005092527+00:00,1,1,127,1
2026-06-02T15:24:33.229554726+00:00,1,1,132,1
2026-06-02T15:25:58.338666286+00:00,3,1,131,1
2026-06-02T15:26:33.208587441+00:00,2,1,137,1
2026-06-02T15:26:48.839573080+00:00,3,1,134,1
2026-06-02T15:27:38.787644897+00:00,1,1,144,1
2026-06-02T15:27:39.407453438+00:00,3,1,137,1
2026-06-02T15:29:44.953447578+00:00,2,1,149,1
2026-06-02T15:31:17.552481929+00:00,4,1,147,1
2026-06-02T15:31:52.980420443+00:00,2,1,157,1
2026-06-02T15:35:05.038572357+00:00,1,1,173,1
2026-06-02T15:35:52.601487656+00:00,1,1,176,1
2026-06-02T15:36:07.860528293+00:00,2,1,173,1
2026-06-02T15:36:41.721856502+00:00,1,1,179,2
2026-06-02T15:36:56.316288201+00:00,3,1,171,1
2026-06-02T15:37:12.766190637+00:00,2,1,177,1
2026-06-02T15:37:46.898587410+00:00,3,1,174,1
2026-06-02T15:38:39.006121083+00:00,3,1,177,2
2026-06-02T15:43:11.051218773+00:00,4,1,189,1
2026-06-02T15:45:30.488859741+00:00,3,1,202,1
2026-06-02T15:48:17.228745033+00:00,3,1,212,2
2026-06-02T15:49:05.550358099+00:00,1,1,227,3
2026-06-02T15:49:40.164745151+00:00,3,1,217,1
2026-06-02T15:50:13.305949983+00:00,2,1,226,1
2026-06-02T15:50:32.291750804+00:00,3,1,220,1
2026-06-02T15:53:00.847903735+00:00,3,1,229,1
2026-06-02T15:53:09.271343801+00:00,2,1,237,1
2026-06-02T15:55:17.262889460+00:00,2,1,245,1
2026-06-02T15:55:34.583119841+00:00,4,1,233,1
2026-06-02T16:00:39.765913630+00:00,3,1,257,1
2026-06-02T16:01:12.508514666+00:00,1,1,274,3
