timestamp,node_id,f_cnt,session_id,sf,toa_teorico_ms,rssi,snr,link_margin_db
2026-06-02T14:49:50.522323844+00:00,4,0,1,7,97.536,-58,14.0,62
2026-06-02T14:49:58.301854558+00:00,3,0,1,7,97.536,-60,14.0,60
2026-06-02T14:50:07.325373321+00:00,4,1,1,7,97.536,-55,11.2,65
2026-06-02T14:50:24.322531820+00:00,4,2,1,7,97.536,-61,11.5,59
2026-06-02T14:50:24.329253509+00:00,1,0,1,7,97.536,-56,13.5,64
2026-06-02T14:50:31.967692441+00:00,2,1,1,7,97.536,-57,14.2,63
2026-06-02T14:50:32.531768167+00:00,3,2,1,7,97.536,-59,12.5,61
2026-06-02T14:50:41.109734185+00:00,4,3,1,7,97.536,-53,13.2,67
2026-06-02T14:50:41.141074662+00:00,1,1,1,7,97.536,-57,13.8,63
2026-06-02T14:50:47.813143252+00:00,2,2,1,7,97.536,-55,13.8,65
2026-06-02T14:50:56.676351998+00:00,1,2,1,7,97.536,-56,14.2,64
2026-06-02T14:50:57.832936107+00:00,4,4,1,7,97.536,-51,12.0,69
2026-06-02T14:51:03.648342740+00:00,2,3,1,7,97.536,-56,14.0,64
2026-06-02T14:51:06.910067+00:00,3,4,1,7,97.536,-60,14.0,60
2026-06-02T14:51:11.826741750+00:00,1,3,1,7,97.536,-58,9.8,62
2026-06-02T14:51:14.696379278+00:00,4,5,1,7,97.536,-50,14.0,70
2026-06-02T14:51:19.608932903+00:00,2,4,1,7,97.536,-55,14.0,65
2026-06-02T14:51:23.085356367+00:00,3,5,1,7,97.536,-59,14.0,61
2026-06-02T14:51:27.190044193+00:00,1,4,1,7,97.536,-57,14.2,63
2026-06-02T14:51:31.693247310+00:00,4,6,1,7,97.536,-55,14.2,65
2026-06-02T14:51:35.381882609+00:00,2,5,1,7,97.536,-56,14.0,64
2026-06-02T14:51:39.443815977+00:00,3,6,1,7,97.536,-57,14.0,63
2026-06-02T14:51:42.575250620+00:00,1,5,1,7,97.536,-59,14.2,61
2026-06-02T14:51:48.339650160+00:00,4,7,1,7,97.536,-55,10.2,65
2026-06-02T14:51:51.352224256+00:00,2,6,1,7,97.536,-55,13.8,65
2026-06-02T14:51:55.861666428+00:00,3,7,1,7,97.536,-58,10.0,62
2026-06-02T14:51:57.818957045+00:00,1,6,1,7,97.536,-59,13.5,61
2026-06-02T14:52:05.280169099+00:00,4,8,1,7,97.536,-54,13.5,66
2026-06-02T14:52:06.979708809+00:00,2,7,1,7,97.536,-55,13.5,65
2026-06-02T14:52:12.242050281+00:00,3,8,1,7,97.536,-58,13.8,62
2026-06-02T14:52:22.073581380+00:00,4,9,1,7,97.536,-55,14.5,65
2026-06-02T14:52:22.819898407+00:00,2,8,1,7,97.536,-55,10.2,65
2026-06-02T14:52:28.422738984+00:00,3,9,1,7,97.536,-56,14.0,64
2026-06-02T14:52:30.038115704+00:00,1,8,1,7,97.536,-58,13.5,62
2026-06-02T14:52:38.660197285+00:00,2,9,1,7,97.536,-56,10.0,64
2026-06-02T14:52:38.838421076+00:00,4,10,1,7,97.536,-54,14.2,66
2026-06-02T14:52:44.756735194+00:00,3,10,1,7,97.536,-58,14.0,62
2026-06-02T14:52:45.374353153+00:00,1,9,1,7,97.536,-59,11.5,61
2026-06-02T14:52:54.489339803+00:00,2,10,1,7,97.536,-55,13.5,65
2026-06-02T14:53:00.707775699+00:00,1,10,1,7,97.536,-58,13.5,62
2026-06-02T14:53:01.089480923+00:00,3,11,1,7,97.536,-56,13.5,64
2026-06-02T14:53:10.335359928+00:00,2,11,1,7,97.536,-57,12.2,63
2026-06-02T14:53:14.096140232+00:00,4,12,1,7,97.536,-55,13.5,65
2026-06-02T14:53:16.043459577+00:00,1,11,1,7,97.536,-59,13.8,61
2026-06-02T14:53:17.428225523+00:00,3,12,1,7,97.536,-57,10.2,63
2026-06-02T14:53:26.162836913+00:00,2,12,1,7,97.536,-58,14.2,62
2026-06-02T14:53:30.900582871+00:00,4,13,1,7,97.536,-54,13.2,66
2026-06-02T14:53:31.377855172+00:00,1,12,1,7,97.536,-59,10.8,61
