timestamp,node_id,session_id,f_cnt,collisions_detected
2026-05-28T14:09:42.150798164+00:00,4,1,3,1
2026-05-28T14:15:46.609637165+00:00,4,1,13,1
2026-05-28T14:21:12.278616252+00:00,1,1,27,1
2026-05-28T14:21:51.075288234+00:00,4,1,23,1
2026-05-28T14:24:53.888142008+00:00,4,1,28,1
2026-05-28T14:37:01.656979846+00:00,4,1,48,1
2026-05-28T14:49:09.432121866+00:00,4,1,68,1
2026-05-28T14:58:15.520098633+00:00,4,1,83,1
2026-05-28T15:00:05.688527053+00:00,4,1,86,1
2026-05-28T15:19:29.396227022+00:00,4,1,118,1
2026-05-28T15:37:41.688001530+00:00,4,1,148,1
2026-05-28T15:46:47.771337514+00:00,4,1,163,1
2026-05-28T16:01:57.211416356+00:00,4,1,188,1
2026-05-28T16:11:03.309393837+00:00,4,1,203,1
2026-05-28T16:23:11.074987118+00:00,4,1,223,1
2026-05-28T16:29:15.646360180+00:00,4,1,233,1
2026-05-28T16:38:21.641175657+00:00,4,1,248,1
2026-05-28T16:44:26.110606505+00:00,4,1,258,1
